CurveFormat = 6;
TDelayRemovedTRF = 0.00195833333333333;
SourceDesc = 'Fundamental + Minimal phase';
%[Hz]    dB-[V]    [deg]
Curve = [
46.875	80.667539750827	28.139649158454
48.33984375	80.667539750827	30.3315371903605
49.072265625	80.667539750827	31.6206176580794
49.8046875	80.667539750827	33.5310741636521
51.26953125	81.053872843151	37.8324786594773
52.001953125	81.4152455556336	39.1474298769011
53.466796875	82.0194323362333	39.5955244064757
54.19921875	82.2506477368255	39.3600022904766
55.6640625	82.6033433902169	38.9478057724872
56.396484375	82.7514209580827	38.7391118886893
57.861328125	83.0182670393047	38.3561117422121
58.59375	83.1349053894327	38.135104324387
60.05859375	83.3361425734895	37.4863861850704
61.5234375	83.4673098189215	37.2117930644933
62.255859375	83.551631674584	37.2760157847259
63.720703125	83.7277728496818	37.223790739459
65.185546875	83.9114689045437	37.0273934907874
65.91796875	83.9970268269859	36.795902065742
67.3828125	84.1754864164332	36.4013099964791
68.84765625	84.3003655426256	35.8284152368822
70.3125	84.3869439906896	35.4052105673891
71.77734375	84.4815492932065	35.2071066699954
73.2421875	84.5897320090434	34.8641525624039
74.70703125	84.6561474365736	34.6066785401299
76.171875	84.7680707541906	34.5135298949058
77.63671875	84.8384262238599	34.348727555283
79.1015625	84.9222335538536	34.0746152392266
80.56640625	84.9869838576535	33.8544685868094
82.03125	85.0398287192179	33.7664011621455
83.49609375	85.1126379100375	33.811345179314
84.9609375	85.2038189467725	33.8481122753582
87.158203125	85.3452027282144	33.6445768103887
88.623046875	85.4325042541368	33.4708377794417
90.087890625	85.5167824439669	33.310969268565
92.28515625	85.6358817858748	33.0431984137377
93.75	85.7142836309556	32.8289895577733
95.21484375	85.7942813062949	32.5941937247035
97.412109375	85.8933839639761	32.1934679583323
99.609375	85.9797355097329	31.8507805829218
101.07421875	86.0436938227104	31.626691320787
103.271484375	86.1298604104545	31.1393118372962
104.736328125	86.1630554136279	30.8965905299028
106.93359375	86.2401972503717	30.7887704688624
109.130859375	86.3526484386738	30.2340539113294
111.328125	86.3660143282545	29.5664391334079
113.525390625	86.3756432319796	29.5717717301002
114.990234375	86.4474341529113	29.5238432533595
117.1875	86.5155864862454	28.8696378863568
119.384765625	86.4901483343038	28.5781360322381
122.314453125	86.5813792786572	28.6132592623117
124.51171875	86.6282425389578	28.0031802964014
126.708984375	86.6065576405687	27.7982442244027
128.90625	86.6388538276947	27.842449228051
131.103515625	86.696205999367	27.5976473743499
134.033203125	86.7043255656649	27.17827623942
136.23046875	86.7228444770996	27.1083889230155
139.16015625	86.7614117142119	26.6170260128278
141.357421875	86.7140363418819	26.2705717348869
144.287109375	86.6802104297005	26.3697665255286
146.484375	86.6746288794687	26.2029538374462
149.4140625	86.5805098587007	26.1654405547263
152.34375	86.5278503733309	26.7141727596859
155.2734375	86.4722931328427	27.0347751122775
158.203125	86.3927203991789	28.0236459339331
161.1328125	86.4067855287666	29.1472310272433
164.0625	86.4067731113211	30.377538499337
166.9921875	86.5167155343425	31.9794029849286
169.921875	86.6911253394994	33.0805742317941
172.8515625	86.8788036462834	34.2236523465214
176.513671875	87.2452976183983	34.9467253581619
179.443359375	87.4612284404717	35.0938507606229
182.373046875	87.7007164693188	35.0009298315368
186.03515625	87.9579980315459	34.4580631113288
189.697265625	88.1897419957686	33.825429674005
192.626953125	88.3406505422467	33.1306948080341
196.2890625	88.491486530478	32.1895542624135
199.951171875	88.5549140849774	31.0776573490876
203.61328125	88.5732505066348	30.8741311410361
207.275390625	88.6930637055162	30.8217840146867
210.9375	88.8197557510842	30.3976533575653
215.33203125	88.9421646694996	29.6669442977095
218.994140625	89.0282580760817	29.0704501431884
222.65625	89.0894225744709	28.4113598286619
227.05078125	89.1393197588581	27.8111654646777
231.4453125	89.1803530475532	27.4986262732219
